"ID","Locale","Title","Abstract","Text","Topic type","Categories","Author","Date added","Version date","Note"
"foodkeeper-323-1","de","Lagerdauer","","For __vorgekochte Würste, sofern gefroren gekauft__, the typical storage life is _1 Wochen_ im Kühlschrank, wenn dort nach dem Auftauen gelagert, ob versiegelt oder nicht.","refrigerator_storage","Sausages","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-323-2","de","Lagerdauer","","For __vorgekochte Würste, sofern gefroren gekauft__, the typical storage life is _1–2 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Sausages","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-324-1","de","Lagerdauer","","For __Sorbets__, the typical storage life is _2–4 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Sorbets","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-325-1","de","Lagerdauer","","For __Garnelen und Schalentiere, sofern gefroren gekauft__, the typical storage life is _1–2 Tage_ im Kühlschrank, wenn dort nach dem Auftauen gelagert, ob versiegelt oder nicht.","refrigerator_storage","Shrimps","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-325-2","de","Lagerdauer","","For __Garnelen und Schalentiere, sofern gefroren gekauft__, the typical storage life is _12–18 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Shrimps","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-326-1","de","Lagerdauer","","For __Soja-Streusel und Hot Dogs, sofern gefroren gekauft__, the typical storage life is _3–4 Tage_ im Kühlschrank, wenn dort nach dem Auftauen gelagert, ob versiegelt oder nicht.","refrigerator_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-326-2","de","Lagerdauer","","For __Soja-Streusel und Hot Dogs, sofern gefroren gekauft__, the typical storage life is _9 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-327-1","de","Lagerdauer","","For __Soja-Fleischersatz, sofern gefroren gekauft__, the typical storage life is _3–4 Tage_ im Kühlschrank, wenn dort nach dem Auftauen gelagert, ob versiegelt oder nicht.","refrigerator_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-327-2","de","Lagerdauer","","For __Soja-Fleischersatz, sofern gefroren gekauft__, the typical storage life is _12–18 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-328-1","de","Lagerdauer","","For __Tempeh, sofern gefroren gekauft__, the typical storage life is _1–2 Wochen_ im Kühlschrank, wenn dort nach dem Auftauen gelagert, ob versiegelt oder nicht.","refrigerator_storage","Tempeh","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-328-2","de","Lagerdauer","","For __Tempeh, sofern gefroren gekauft__, the typical storage life is _6 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Tempeh","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-330-1","de","Lagerdauer","","For __TV-Abendessen, Hauptgerichte und Frühstücke, sofern gefroren gekauft__, the typical storage life is _3 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-331-1","de","Lagerdauer","","For __Gemüse, sofern gefroren gekauft__, the typical storage life is _3–4 Tage_ im Kühlschrank, wenn dort nach dem Auftauen gelagert, ob versiegelt oder nicht.","refrigerator_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-331-2","de","Lagerdauer","","For __Gemüse, sofern gefroren gekauft__, the typical storage life is _8 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-332-1","de","Lagerdauer","","For __frische Nudelteigwaren__, the typical storage life is _1–2 Tage_ im Kühlschrank, ob versiegelt oder nicht.","refrigerator_storage","Pasta dishes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-332-2","de","Lagerdauer","","For __frische Nudelteigwaren__, the typical storage life is _2 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.","freezer_storage","Pasta dishes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-333-1","de","Lagerdauer","","For __getrocknete Bohnen__, the typical storage life is _1–2 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Common beans","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-333-2","de","Lagerdauer","","For __getrocknete Bohnen__, the typical storage life is _1–2 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Common beans","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-334-1","de","Lagerdauer","","For __getrocknete Linsen__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Lentils","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-334-2","de","Lagerdauer","","For __getrocknete Linsen__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Lentils","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-335-1","de","Lagerdauer","","For __trockene Teigwaren (ohne Eier)__, the typical storage life is _2 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Pastas","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-335-2","de","Lagerdauer","","For __trockene Teigwaren (ohne Eier)__, the typical storage life is _2 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Pastas","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-336-1","de","Lagerdauer","","For __trockene Eiernudeln__, the typical storage life is _2 Jahre_ in der Speisekammer, falls noch versiegelt, und _1–2 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Egg noodles","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-336-2","de","Lagerdauer","","For __trockene Eiernudeln__, the typical storage life is _2 Jahre_ in der Speisekammer, falls noch versiegelt, und _1–2 Monate_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Egg noodles","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-337-1","de","Lagerdauer","","For __getrocknete Schälerbsen__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Peas","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-337-2","de","Lagerdauer","","For __getrocknete Schälerbsen__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Peas","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-338-1","de","Lagerdauer","","For __weißer und wilde Reissorten__, the typical storage life is _2 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Rices","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-338-2","de","Lagerdauer","","For __weißer und wilde Reissorten__, the typical storage life is _2 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Rices","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-338-3","de","Lagerdauer","","For __weißer und wilde Reissorten__, the typical storage life is _6 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Rices","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-339-1","de","Lagerdauer","","For __braune Reissorten__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Rices","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-339-2","de","Lagerdauer","","For __braune Reissorten__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt, und _1 Jahre_ in der Speisekammer nach dem Öffnen der Packung.","pantry_storage","Rices","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-339-3","de","Lagerdauer","","For __braune Reissorten__, the typical storage life is _6 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Rices","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-340-1","de","Lagerdauer","","For __Barbecue-Sauce in Flaschen__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt.

(Hinweise: Die Kühlung sorgt dafür, dass handelsübliche Soßen und Gewürze länger schmackhaft bleiben. Lagerfähige kommerzielle Barbecue-Sauce ist auch dann noch essbar, wenn sie nach dem Öffnen bei Raumtemperatur gelagert wird. Qualität, nicht Sicherheit, ist der Grund dafür, dass die Etiketten auf diesen Produkten darauf hinweisen, dass sie nach dem Öffnen gekühlt werden sollten.)","pantry_storage","Barbecue sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-340-2","de","Lagerdauer","","For __Barbecue-Sauce in Flaschen__, the typical storage life is _4 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Barbecue sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-341-1","de","Lagerdauer","","For __Chutneys__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Fruit chutneys
Onion chutneys
Tomato chutneys","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-341-2","de","Lagerdauer","","For __Chutneys__, the typical storage life is _1–2 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Fruit chutneys
Onion chutneys
Tomato chutneys","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-342-1","de","Lagerdauer","","For __Sahnesaucen aus Milchbestandteilen__, the typical storage life is _6–12 Monate_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Dessert sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-343-1","de","Lagerdauer","","For __trockene Soßenmischungen__, the typical storage life is _2 Jahre_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Dehydrated sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-343-2","de","Lagerdauer","","For __trockene Soßenmischungen__, the typical storage life is _1–2 Tage_ im Kühlschrank, ob versiegelt oder nicht.

(Hinweise: Die Lagerfähigkeit im Kühlschrank gilt für das zubereitete Produkt.)","refrigerator_storage","Dehydrated sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-344-1","de","Lagerdauer","","For __Soße in Gläsern oder Dosen__, the typical storage life is _2–5 Jahre_ in der Speisekammer, falls noch versiegelt.","pantry_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-344-2","de","Lagerdauer","","For __Soße in Gläsern oder Dosen__, the typical storage life is _1–2 Tage_ im Kühlschrank, ob versiegelt oder nicht.","refrigerator_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-345-1","de","Lagerdauer","","For __Honige__, the typical storage life is _2 Jahre_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Honeys","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-346-1","de","Lagerdauer","","For __Meerrettiche in Gläsern__, the typical storage life is _12 Monate_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht, und _3–4 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Grated horseradish","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-346-2","de","Lagerdauer","","For __Meerrettiche in Gläsern__, the typical storage life is _12 Monate_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht, und _3–4 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Grated horseradish","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-347-1","de","Lagerdauer","","For __Konfitüren, Gelees und kommerziell hergestellte Fruchtkonserven__, the typical storage life is _6–18 Monate_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Jams","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-347-2","de","Lagerdauer","","For __Konfitüren, Gelees und kommerziell hergestellte Fruchtkonserven__, the typical storage life is _6–12 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Jams","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-348-1","de","Lagerdauer","","For __Ketchup-, Cocktail- und Chili-Saucen__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt.

(Hinweise: Die Kühlung sorgt dafür, dass handelsübliche Soßen und Gewürze länger schmackhaft bleiben. Lagerfähiger kommerzieller Ketchup, Cocktailsauce oder Chilisauce sind auch dann noch essbar, wenn sie nach dem Öffnen bei Raumtemperatur gelagert werden. Qualität, nicht Sicherheit, ist der Grund dafür, dass die Etiketten auf diesen Produkten darauf hinweisen, dass sie nach dem Öffnen gekühlt werden sollten.)","pantry_storage","Barbecue sauces
Ketchup","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-348-2","de","Lagerdauer","","For __Ketchup-, Cocktail- und Chili-Saucen__, the typical storage life is _6 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Barbecue sauces
Ketchup","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-349-1","de","Lagerdauer","","For __Marinaden__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Barbecue sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-349-2","de","Lagerdauer","","For __Marinaden__, the typical storage life is _6 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Barbecue sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-350-1","de","Lagerdauer","","For __kommerziell hergestellte Mayonnaisen__, the typical storage life is _3–6 Monate_ in der Speisekammer, falls noch versiegelt.

(Hinweise: Die Kühlung sorgt dafür, dass handelsübliche Soßen und Gewürze länger schmackhaft bleiben. Lagerfähige kommerzielle Mayonnaise ist auch dann noch essbar, wenn sie nach dem Öffnen bei Raumtemperatur gelagert wird.  Qualität, nicht Sicherheit, ist der Grund dafür, dass die Etiketten auf diesen Produkten darauf hinweisen, dass sie nach dem Öffnen gekühlt werden sollten.)","pantry_storage","Mayonnaises","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-350-2","de","Lagerdauer","","For __kommerziell hergestellte Mayonnaisen__, the typical storage life is _2 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Mayonnaises","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-351-1","de","Lagerdauer","","For __Senfe__, the typical storage life is _1–2 Jahre_ in der Speisekammer, falls noch versiegelt.

(Hinweise: Die Kühlung sorgt dafür, dass handelsübliche Soßen und Gewürze länger schmackhaft bleiben. Lagerfähiger kommerzieller Senf ist auch dann noch essbar, wenn er nach dem Öffnen bei Raumtemperatur gelagert wird.  Qualität, nicht Sicherheit, ist der Grund dafür, dass die Etiketten auf diesen Produkten darauf hinweisen, dass sie nach dem Öffnen gekühlt werden sollten.)","pantry_storage","Mustards","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-351-2","de","Lagerdauer","","For __Senfe__, the typical storage life is _1 Jahre_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Mustards","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-352-1","de","Lagerdauer","","For __schwarze und grüne Oliven in Gläsern__, the typical storage life is _12–18 Monate_ in der Speisekammer, falls noch versiegelt.","pantry_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-352-2","de","Lagerdauer","","For __schwarze und grüne Oliven in Gläsern__, the typical storage life is _2 Wochen_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-353-1","de","Lagerdauer","","For __Essiggurken__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Pickles","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-353-2","de","Lagerdauer","","For __Essiggurken__, the typical storage life is _1–3 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Pickles","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-354-1","de","Lagerdauer","","For __Condiments & Sauces: : Pesto (Jarred)__, the typical storage life is _6 Monate_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht, und _3 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Pestos","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-354-2","de","Lagerdauer","","For __Condiments & Sauces: : Pesto (Jarred)__, the typical storage life is _6 Monate_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht, und _3 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Pestos","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-354-3","de","Lagerdauer","","For __Condiments & Sauces: : Pesto (Jarred)__, the typical storage life is _1 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.","freezer_storage","Pestos","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-356-1","de","Lagerdauer","","For __kommerziell hergestellte und abgefüllte Salatsoßen__, the typical storage life is _10–12 Monate_ in der Speisekammer, falls noch versiegelt.

(Hinweise: Die Kühlung sorgt dafür, dass handelsübliche Soßen und Gewürze länger schmackhaft bleiben. Lagerfähige kommerzielle Salatsaucen sind auch dann noch essbar, wenn sie nach dem Öffnen bei Raumtemperatur gelagert werden.  Qualität, nicht Sicherheit, ist der Grund dafür, dass die Etiketten auf diesen Produkten darauf hinweisen, dass sie nach dem Öffnen gekühlt werden sollten.)","pantry_storage","Salad dressings","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-356-2","de","Lagerdauer","","For __kommerziell hergestellte und abgefüllte Salatsoßen__, the typical storage life is _1–3 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Salad dressings","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-357-1","de","Lagerdauer","","For __Salsa Picante und Taco-Soßen__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt.

(Hinweise: Die Kühlung sorgt dafür, dass handelsübliche Soßen und Gewürze länger schmackhaft bleiben. Lagerfähige kommerzielle Salsa-Sauce ist auch dann noch essbar, wenn sie nach dem Öffnen bei Raumtemperatur gelagert wird.  Qualität, nicht Sicherheit, ist der Grund dafür, dass die Etiketten auf diesen Produkten darauf hinweisen, dass sie nach dem Öffnen gekühlt werden sollten.)","pantry_storage","Barbecue sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-357-2","de","Lagerdauer","","For __Salsa Picante und Taco-Soßen__, the typical storage life is _1 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Barbecue sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-358-1","de","Lagerdauer","","For __Soßen ohne Milchzutaten (wie Spaghetti-Soße und Taco-Soße)__, the typical storage life is _2 Jahre_ in der Speisekammer, falls noch versiegelt.","pantry_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-359-1","de","Lagerdauer","","For __kommerziell hergestellte Spaghetti-Soßen in Gläsern__, the typical storage life is _18 Monate_ in der Speisekammer, falls noch versiegelt.","pantry_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-359-2","de","Lagerdauer","","For __kommerziell hergestellte Spaghetti-Soßen in Gläsern__, the typical storage life is _4 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-360-1","de","Lagerdauer","","For __Sojasaucen und Teriyaki-Soßen__, the typical storage life is _3 Jahre_ in der Speisekammer, falls noch versiegelt.

(Hinweise: Die Kühlung sorgt dafür, dass handelsübliche Soßen und Gewürze länger schmackhaft bleiben. Lagerfähige kommerzielle Sojasauce oder Teriyaki-Sauce sind auch dann noch essbar, wenn sie nach dem Öffnen bei Raumtemperatur gelagert werden.  Qualität, nicht Sicherheit, ist der Grund dafür, dass die Etiketten auf diesen Produkten darauf hinweisen, dass sie nach dem Öffnen gekühlt werden sollten.)","pantry_storage","Soy sauces
Teriyaki sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-360-2","de","Lagerdauer","","For __Sojasaucen und Teriyaki-Soßen__, the typical storage life is _1 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Soy sauces
Teriyaki sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-361-1","de","Lagerdauer","","For __Essigsorten__, the typical storage life is _2 Jahre_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Vinegars","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-362-1","de","Lagerdauer","","For __Worcestershire-Soßen__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt.

(Hinweise: Die Kühlung sorgt dafür, dass handelsübliche Soßen und Gewürze länger schmackhaft bleiben. Lagerfähige kommerzielle Worcestershire-Sauce ist auch dann noch essbar, wenn sie nach dem Öffnen bei Raumtemperatur gelagert wird.  Qualität, nicht Sicherheit, ist der Grund dafür, dass die Etiketten auf diesen Produkten darauf hinweisen, dass sie nach dem Öffnen gekühlt werden sollten.)","pantry_storage","Barbecue sauces","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-363-1","de","Lagerdauer","","For __Babynahrung in Gläsern oder Beuteln__, the typical storage life is _2–3 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Main meals for babies","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
